,Annotated_reduced_label,Unit,Turn,B4,B2,Annotated_emotion_id
738,2,It really is a great organization that does so much good for so many people.  I am proud to be a small part of it.  ,8,0,20180831-185836_687_live,proud
739,8,Thank you so much.  I hope you and your family have a great weekend. ,9,0,20180831-185836_687_live,grateful
740,17,Hello! how are you doing today,0,0,20180831-072612_12_live,caring
741,8,"I am doing well, thank you. Do you donate at all?",1,0,20180831-072612_12_live,grateful
742,3,"I try to the best I can, but i focus on charities I feel strongly about, such as save the children!",2,0,20180831-072612_12_live,trusting
743,17,that is an excellent way to donate. There are so many children in need,3,0,20180831-072612_12_live,caring
744,17,I completely agree. That is why it is so important to give back. even just a couple of cents can go a long way,4,0,20180831-072612_12_live,caring
745,20,Will yoube willing to donate any cents today?,5,0,20180831-072612_12_live,hopeful
746,8,that is very generous. most people don't donate any,6,0,20180831-072612_12_live,grateful
747,4,"even just 5 cnts can make a deifference, so 30 is even better!",7,0,20180831-072612_12_live,joyful
748,11,"if everyone in the US gave 5 cents, that would raise over 16 million dollars. it all counts!",8,0,20180831-072612_12_live,surprised
749,8,every little bit helps!,9,0,20180831-072612_12_live,grateful
750,4,hello,0,0,20180831-080306_985_live,joyful
751,17,how's your morning so far? ,1,0,20180831-080306_985_live,caring
752,8,great. Thanks for asking. :),2,0,20180831-080306_985_live,grateful
753,17,I'm great just new to this community of great opportunity. Would you like to donate some or all of your incoming payment for this task to a children's charity called Save the Children? ,3,0,20180831-080306_985_live,caring
754,15,"Save the Children is a foundation to help children with rights to health, education, safety and so much more. I believe your donation may be able to give a child a better future, a good outcome and also hope for tomorrow. ",4,0,20180831-080306_985_live,confident
755,17,"Yes!!! PLEASE there are thousands of children who are harmed, homeless and every dollar or cent could bless them. We don't want another child to go hungry! ",5,0,20180831-080306_985_live,caring
756,20,How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).,6,0,20180831-080306_985_live,hopeful
757,4,Great! That will help in so many ways! ,7,0,20180831-080306_985_live,joyful
758,3,Yes it will and please make sure you check out the official website  URL for more information. ,8,0,20180831-080306_985_live,trusting
759,8,Thank you. God bless you! ,9,0,20180831-080306_985_live,grateful
760,17,I hope you will help me out by making a donation to Save the Children today,0,0,20180831-120243_533_live,caring
761,11,The donation would come directly from your pay for completing this task. It's money that you never saw or had in your possession.,1,0,20180831-120243_533_live,surprised
762,15,"This is for Save the Children, an international organization that benefits children in impoverished areas who otherwise wouldn't receive basic services that many of our children take for granted.",2,0,20180831-120243_533_live,confident
763,20,"You would specify how much of your $2 payment you are willing to donate to this great cause, and the researchers will pass it onto Save the Children instead of paying it to you.",3,0,20180831-120243_533_live,hopeful
764,17,"The money goes to Save the Children directly. While you can't know what country your money will specifically benefit, they have continuing programs in many impoverished and worn torn countries and well as in poverty stricken areas of the US.",4,0,20180831-120243_533_live,caring
765,20,"There is no minimum. Every penny counts. Though you may choose to donate $0, I hope you will consider the children in your decision.",5,0,20180831-120243_533_live,hopeful
766,8,Wonderful! It's greatly appreciated. How much of your $2 would you like to go to Save the Children?,6,0,20180831-120243_533_live,grateful
767,2,Very good. You are happy with that amount today?,7,0,20180831-120243_533_live,proud
768,3,"Yes, I will match whatever you donate today. I do it in my (healthy) son's honor. Do you have children?",8,0,20180831-120243_533_live,trusting
769,8,"Well, your donation is appreciated and will be put to good use.",9,0,20180831-120243_533_live,grateful
770,20,Good morning! I am in hopes you will share your earning as I have to a charity close to me heart called Save the Children.,0,0,20180831-073753_874_live,hopeful
771,3,Many details are here on this web site.  URL ,1,0,20180831-073753_874_live,trusting
772,15,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",2,0,20180831-073753_874_live,confident
773,17,"It is a great thing for children! Each donation is essential to help ensuring children's rights to health, education and safety. I plan to donate my payment for this task as every little bit helps.",3,0,20180831-073753_874_live,caring
774,3,Each donation will go to a trust-able fund for the children which makes me trust and know my donation is going to the right place and for the right reason.,4,0,20180831-073753_874_live,trusting
775,3,I too am weary of such charities but this one has all the information and facts are checked to ensure it is the real deal.,5,0,20180831-073753_874_live,trusting
776,17,Exactly my thoughts!!  Small donations will indeed help a lot of children and their families,6,0,20180831-073753_874_live,caring
777,17,Yes they do!! I think about how I have not given much thought to when I buy a bag of candy or a snack but the small amount I spend could mean big help for them.,7,0,20180831-073753_874_live,caring
778,4,"I am glad you too see the benefit of small change to make a huge change for the children!! I am going to donate my payment from this task, how much do you think you would be willing to donate from this task?",8,0,20180831-073753_874_live,joyful
779,2,That is truly awesome!! Together we are going to help make small change into something bigger!!,9,0,20180831-073753_874_live,proud
780,17,Hello! How are you?,0,0,20180831-182245_152_live,caring
781,4,"I am Elvir! Im doing great today, thanks for asking! Do you know about any NPOs? (Non-profit)",1,0,20180831-182245_152_live,joyful
782,17,I am a frequent donator to NPOs. What is the NPO that you volunteer for?,2,0,20180831-182245_152_live,caring
783,22,Oh nice! Is it local in your area?,3,0,20180831-182245_152_live,impressed
784,17,"I support NPOs that engage in promoting childrens rights, providing relief and helping support children in developing countries. One NPO mainly being Save the Children.",4,0,20180831-182245_152_live,caring
785,3,"They are very effective at their mission, making an international impact with professional and cautious use of the donation they receive. They are one of few NPO's who actually use their funds for their purpose.",5,0,20180831-182245_152_live,trusting
786,2,Thats awesome! The amazing thing about the Save the Children mission is that 77 cents only can host a child in need for shelter for one day!,6,0,20180831-182245_152_live,proud
